title_text,Time_stamp,source
Apple might start making travel recommendations in Maps app,2020-03-04T20:04:05Z,the-verge
GM unveils a new electric vehicle platform and battery in bid to take on Tesla,2020-03-04T17:31:11Z,the-verge
All the times I touched my face today,2020-03-04T18:54:10Z,the-verge
Henrik Fisker explains how he plans to make a ‘sustainable’ electric SUV,2020-03-04T18:10:05Z,the-verge
Jack Dorsey is in for the fight of his life,2020-03-04T11:00:00Z,the-verge
Senator slams Amazon over coronavirus price gouging on hand sanitizer and face masks,2020-03-04T22:21:22Z,the-verge
From The Strategist: Best face mask alternatives for not getting sick,2020-03-05T14:00:00Z,the-verge
"Amazon, Google, Facebook, and Microsoft are asking Seattle-based staff to work from home because of coronavirus",2020-03-05T20:43:54Z,the-verge
Jack Dorsey is reconsidering Africa move amid coronavirus and activist investor threats,2020-03-05T19:00:53Z,the-verge
Go read this essay about how life in the epicenter of the coronavirus outbreak is ‘a living hell’,2020-03-05T01:33:47Z,the-verge
LinkedIn makes all job interviews virtual due to coronavirus,2020-03-05T19:20:22Z,the-verge
Apple will longer premiere new Apple TV Plus projects at SXSW,2020-03-05T01:52:50Z,the-verge
IBM stops all domestic travel for internal meetings due to coronavirus,2020-03-05T00:24:56Z,the-verge
Tech companies are getting more aggressive to fight COVID-19 hoaxes,2020-03-05T21:23:27Z,the-verge
Health care workers are at high risk of catching COVID-19,2020-03-05T18:28:40Z,the-verge
Apple and Google are cracking down on coronavirus apps to combat misinformation,2020-03-06T00:36:57Z,the-verge
The coronavirus’ human impact on esports,2020-03-06T19:01:49Z,the-verge
TurboGrafx-16 Mini delayed after coronavirus shuts down production,2020-03-06T15:37:41Z,the-verge
Emerald City Comic Con postponed due to coronavirus outbreak,2020-03-06T20:59:37Z,the-verge
"New county guidance asks tech giants to avoid travel, postpone big events",2020-03-06T01:32:48Z,the-verge
Tech giants will keep paying hourly staff even if they are asked to stay home due to coronavirus,2020-03-06T21:42:27Z,the-verge
"As COVID-19 pushes classes online, some students are caught in the broadband gap",2020-03-06T21:25:35Z,the-verge
Continued travel bans aren’t going to stop spread of the new coronavirus,2020-03-06T20:05:57Z,the-verge
eBay bans face mask and hand sanitizer listings to halt coronavirus price gouging,2020-03-06T19:31:53Z,the-verge
Trump signs $8.3 billion emergency coronavirus aid package,2020-03-06T15:31:43Z,the-verge
The US has tested shockingly few people for the new coronavirus,2020-03-06T17:47:33Z,the-verge
A canceled trip to Africa won’t be enough to save Jack Dorsey’s job,2020-03-06T11:00:00Z,the-verge
Will America ever get urban transit right?,2020-03-06T12:00:00Z,the-verge
SXSW 2020 canceled due to coronavirus,2020-03-06T21:58:30Z,the-verge
"Everything you wanted to know about self-isolation, from a person who’s living it",2020-03-06T14:00:00Z,the-verge
Coronavirus funding bill includes a new push for remote healthcare,2020-03-06T14:29:29Z,the-verge
Amazon is reportedly working to find a cure for the common cold,2020-03-06T19:51:28Z,the-verge
Prisons and jails are vulnerable to COVID-19 outbreaks,2020-03-07T13:30:00Z,the-verge
Postmates says it will start ‘non-contact’ meal deliveries during the coronavirus outbreak,2020-03-07T00:30:47Z,the-verge
Facebook temporarily bans ads for medical face masks to prevent coronavirus exploitation,2020-03-07T16:00:00Z,the-verge
Contagion shows the lengths people go to watch a movie they can’t stream,2020-03-07T14:00:00Z,the-verge
Amtrak canceling nonstop Acela between New York and DC after coronavirus concerns reduce demand,2020-03-07T18:07:52Z,the-verge
Amazon Flex drivers won’t be paid if they have to stay home due to coronavirus,2020-03-07T01:41:55Z,the-verge
Stanford cancels in-person classes due to coronavirus,2020-03-07T18:30:04Z,the-verge
