title_text,Time_stamp,source
"Factbox: Global efforts to develop vaccines, drugs to fight the coronavirus",2020-02-19T21:49:00Z,reuters
Taiwan to send plane to evacuate citizens from virus-hit ship in Japan,2020-02-19T07:35:22Z,reuters
"China's Hubei reports 349 new coronavirus cases vs 1,693 on Feb. 18",2020-02-19T22:53:22Z,reuters
Mongolia to shut schools until March 30 to curb virus outbreak,2020-02-19T07:17:30Z,reuters
China to tackle misuse of coronavirus funds by local governments: ministry,2020-02-19T09:41:56Z,reuters
Two test positive for coronavirus in Iran: health ministry spokesman,2020-02-19T11:26:34Z,reuters
"WHO says man with coronavirus in Egypt is recovering, no longer a carrier",2020-02-19T16:05:36Z,reuters
"With stricken cruise ship, Japan draws criticism over coronavirus response",2020-02-19T06:04:30Z,reuters
China 'virtual idol' avatars mocked and removed amid coronavirus crisis,2020-02-19T13:01:10Z,reuters
Factbox: Countries evacuating nationals from coronavirus-hit areas,2020-02-19T04:11:19Z,reuters
New coronavirus spreads more like flu than SARS: Chinese study,2020-02-19T23:37:17Z,reuters
"Mainland China reports 1,749 new confirmed cases of coronavirus on Feb. 18",2020-02-19T00:14:37Z,reuters
"Malaysia maintains tourism target, bets on locals and non-Chinese visitors",2020-02-19T07:58:35Z,reuters
Three test positive for coronavirus in Iran: health ministry official,2020-02-20T09:21:42Z,reuters
Coronavirus poses risk for German trade in coming months: finance ministry,2020-02-20T23:02:28Z,reuters
"Trump: ""Confident China is trying very hard"" in handling coronavirus outbreak",2020-02-20T05:54:21Z,reuters
Two more Russians on cruise ship off Japan have coronavirus: embassy,2020-02-20T05:51:31Z,reuters
China's Hubei province reports 411 new coronavirus cases on Feb 20,2020-02-20T23:28:26Z,reuters
Kazakh governor to seek deportation of Chinese over coronavirus fears,2020-02-20T18:12:35Z,reuters
Japanese data on cruise ship coronavirus infections backs quarantine strategy,2020-02-20T11:51:15Z,reuters
Kuwait ports suspend travel and from Iran amid coronavirus fears,2020-02-20T22:20:58Z,reuters
"In coronavirus fight, Shanghai river town opts for caution",2020-02-20T04:33:08Z,reuters
Super-spreaders: What are they and what do they do?,2020-02-20T14:02:31Z,reuters
China records drop in new coronavirus cases; two deaths reported from quarantined ship,2020-02-20T03:07:25Z,reuters
Australia extends ban on China arrivals to fourth week on coronavirus worries,2020-02-20T06:51:20Z,reuters
"Mainland China reports 394 new confirmed cases of coronavirus, lowest since Jan. 23",2020-02-20T02:21:34Z,reuters
Why Singapore's admired virus playbook can't be replicated,2020-02-20T05:48:21Z,reuters
China lab says conspiracy theories hurting efforts to curb virus,2020-02-20T07:47:34Z,reuters
Vietnam eases border trade restrictions with China to help virus-hit businesses,2020-02-20T14:24:10Z,reuters
"China's Lenovo confident of managing virus impact, reports strong third quarter",2020-02-20T11:26:47Z,reuters
South Korea reports spike in new virus cases linked to church services,2020-02-20T02:07:44Z,reuters
"U.S. economy to dodge coronavirus blow, but risks to downside: Reuters poll",2020-02-20T00:21:21Z,reuters
Indonesia to evacuate 74 people from coronavirus-affected ship off Japan,2020-02-20T04:01:09Z,reuters
Factbox: Events affected by coronavirus epidemic,2020-02-21T07:35:11Z,reuters
Could warmer weather help contain the coronavirus?,2020-02-21T12:29:12Z,reuters
Only three U.S. states can test for coronavirus: public lab group,2020-02-21T17:47:02Z,reuters
"South Korea reports 52 new coronavirus cases, brings total to 156: Yonhap",2020-02-21T01:09:13Z,reuters
Australia says two evacuees from Japan cruise vessel have coronavirus,2020-02-21T00:14:55Z,reuters
Flight carrying British evacuees from coronavirus-hit cruise ship in Japan takes off,2020-02-21T23:51:48Z,reuters
China reports 889 new confirmed cases of coronavirus on mainland on Feb. 20,2020-02-21T01:31:21Z,reuters
"China's Hubei province revises up coronavirus toll, adds 220 cases",2020-02-21T05:08:37Z,reuters
"Lebanon confirms first case of coronavirus, two more suspected",2020-02-21T14:50:40Z,reuters
"After clashes, Ukraine blames disinformation campaign for spreading coronavirus panic",2020-02-21T13:08:55Z,reuters
Northwest China's Gansu lowers coronavirus emergency response level,2020-02-21T07:29:36Z,reuters
"UAE records two new coronavirus cases, total number reaches 11",2020-02-21T16:09:30Z,reuters
Latest on coronavirus spreading in China and beyond,2020-02-21T05:09:54Z,reuters
"World must act fast to contain coronavirus, says WHO's Tedros",2020-02-21T17:05:43Z,reuters
Nissan will delay restart of some China plants on coronavirus,2020-02-21T06:59:36Z,reuters
Pungent durian stack up in Malaysia as coronavirus freezes China demand,2020-02-21T11:51:42Z,reuters
North Korea to cancel April marathon over coronavirus fears: tour company,2020-02-21T08:29:53Z,reuters
'Enemies of the people': Coronavirus evacuees endure hostile return to Ukraine,2020-02-21T21:23:24Z,reuters
China says January-February trade to take sharp hit from virus outbreak,2020-02-21T02:51:16Z,reuters
China reports uptick in new coronavirus cases though downward trend holds,2020-02-21T01:31:48Z,reuters
China reports 397 new confirmed cases of coronavirus on mainland on Feb.21,2020-02-22T01:03:20Z,reuters
"South Korea reports 142 additional coronavirus cases, brings total to 346: KCDC",2020-02-22T01:28:51Z,reuters
"Ten new cases of coronavirus in Iran, one dead: health ministry",2020-02-22T09:15:57Z,reuters
WHO concerned about coronavirus cases with no clear epidemiological link,2020-02-22T09:08:41Z,reuters
"Hubei's medical supply situation improving, but shortages remain - official",2020-02-22T09:02:29Z,reuters
China's Hubei province reports 630 new coronavirus cases on February 22,2020-02-22T23:31:49Z,reuters
"Coronavirus incubation could be as long as 27 days, Chinese provincial government says",2020-02-22T05:44:10Z,reuters
"Japanese emperor, on birthday, expresses coronavirus concern, looks forward to Olympics",2020-02-22T16:01:39Z,reuters
"China reports fall in coronavirus cases, says economy resilient, but infections rising elsewhere",2020-02-22T04:52:56Z,reuters
Wuhan woman with no symptoms infects five relatives with coronavirus: study,2020-02-22T00:23:29Z,reuters
Sealed in: Chinese trapped at home by coronavirus feel the strain,2020-02-22T08:38:25Z,reuters
"IMF chief, Argentina flag path to new debt deal after G20 meet in Riyadh",2020-02-22T22:36:32Z,reuters
Iranian mayor tests positive for coronavirus: state TV,2020-02-22T05:58:40Z,reuters
"Japan confirms four more virus cases, to close a school for two days",2020-02-22T05:28:24Z,reuters
Factbox: Latest on coronavirus spreading in China and beyond,2020-02-22T17:59:32Z,reuters
Malaysia says American coronavirus case now tests negative for virus,2020-02-22T07:21:21Z,reuters
Second coronavirus patient dies in Italy: Ansa news agency,2020-02-22T09:39:32Z,reuters
Australia reopens the door to some Chinese students after coronavirus ban,2020-02-22T06:18:29Z,reuters
Australia reopens the door to some Chinese students after coronavirus ban,2020-02-22T06:11:46Z,reuters
China brings in seven cruise ships to house Wuhan medical workers,2020-02-22T07:13:20Z,reuters
Central bankers will look at options for responding to coronavirus: Mnuchin,2020-02-23T17:06:06Z,reuters
Italy coronavirus cases rise to more than 100: Lombardy head,2020-02-23T09:38:16Z,reuters
"China reports 648 new cases of coronavirus on February 22, 97 more deaths",2020-02-23T02:26:27Z,reuters
"Turkey to close Iran border, halts flights due to coronavirus",2020-02-23T13:59:06Z,reuters
Iran confirms another dead because of the new coronavirus: official,2020-02-23T09:15:31Z,reuters
Italy coronavirus cases rise to more than 100: regional chief,2020-02-23T10:39:23Z,reuters
Third person dies in coronavirus outbreak in northern Italy: official,2020-02-23T16:45:56Z,reuters
"China reports fewer coronavirus cases outside epicenter, cases surge in South Korea",2020-02-23T03:51:13Z,reuters
South Korea raises disease alert to highest level as virus cases soar,2020-02-23T10:10:08Z,reuters
Austria stops train services via the Brenner Pass on virus fears,2020-02-23T22:10:04Z,reuters
South Korea to raise disease alert level to highest as coronavirus cases climb,2020-02-23T07:36:05Z,reuters
Hong Kong cruise passengers head to quarantine after third flight from Japan,2020-02-23T00:52:19Z,reuters
Armenia seals Iran border after coronavirus reports,2020-02-23T16:28:07Z,reuters
Israel may quarantine 200 South Korean visitors in army base: report,2020-02-23T10:26:31Z,reuters
Japan minister apologizes after woman who leaves ship tests positive for virus,2020-02-23T04:20:30Z,reuters
France watching Italian situation closely: Health Minister,2020-02-23T19:09:06Z,reuters
Trains between Italy and Austria resume after passengers test negative for coronavirus,2020-02-23T23:24:38Z,reuters
Central bankers will look at options for responding to coronavirus: Mnuchin,2020-02-23T17:06:06Z,reuters
Italy coronavirus cases rise to more than 100: Lombardy head,2020-02-23T09:38:16Z,reuters
"China still in crucial stage of coronavirus battle, says Xi",2020-02-23T12:00:21Z,reuters
U.S. CDC confirms 14 coronavirus cases,2020-02-24T18:01:02Z,reuters
Ireland cautions against travel to coronavirus-hit areas of Italy,2020-02-24T13:00:42Z,reuters
Global spread of coronavirus raises pandemic fears,2020-02-24T01:49:31Z,reuters
Bahrain's first coronavirus case detected - BNA,2020-02-24T06:20:28Z,reuters
Vietnam's Bamboo Airways to suspend all flights to South Korea over coronavirus concerns,2020-02-24T08:26:52Z,reuters
China says new coronavirus cases drop to 409 on February 23 but deaths jump to 150,2020-02-24T03:21:20Z,reuters
Kuwait suspends flights to and from Iraq over coronavirus fears: KUNA,2020-02-24T20:07:02Z,reuters
China's virus epicenter Wuhan city allows people to exit for crucial operations,2020-02-24T04:29:11Z,reuters
Kuwait says three people who traveled to Iran have new coronavirus - KUNA,2020-02-24T06:39:23Z,reuters
Italian national becomes third case of coronavirus in Spain,2020-02-24T22:32:44Z,reuters
Germany's Altmaier: Still too early to quantify coronavirus impact on economy,2020-02-24T16:33:34Z,reuters
"Kuwait, Bahrain report coronavirus in people who visited Iran",2020-02-24T08:23:11Z,reuters
China says has allocated $14.16 billion for curbing coronavirus outbreak,2020-02-24T03:41:23Z,reuters
Fifth person dies in coronavirus outbreak in northern Italy: official,2020-02-24T11:29:02Z,reuters
Factbox: Countries evacuating nationals from coronavirus-hit areas,2020-02-24T10:24:22Z,reuters
Factbox: Charting the impact of the new coronavirus,2020-02-24T14:28:38Z,reuters
Canadian families 'plead urgently' for third evacuation flight from Wuhan,2020-02-24T18:30:18Z,reuters
Fourth person dies in coronavirus outbreak in northern Italy - RAI radio,2020-02-24T08:12:40Z,reuters
"Qatar to quarantine passengers arriving from Iran, South Korea",2020-02-24T07:29:34Z,reuters
No need to close France/Italy borders over coronavirus - French minister,2020-02-24T07:34:30Z,reuters
Swiss authorities confirm first case of coronavirus,2020-02-25T17:54:27Z,reuters
Southern German state confirms coronavirus case,2020-02-25T20:23:10Z,reuters
Canary Islands hotel under lockdown after coronavirus case - El Pais,2020-02-25T09:29:57Z,reuters
"Saudi Arabia warns against travel to Italy, Japan: Arabiya TV",2020-02-25T10:16:48Z,reuters
Trump asking Congress for $2.5 billion to fight coronavirus: White House,2020-02-25T01:00:58Z,reuters
"Thailand reports two new virus cases, bringing total to 37",2020-02-25T04:45:44Z,reuters
Eleventh death in coronavirus outbreak in northern Italy - Veneto region,2020-02-25T18:16:42Z,reuters
Iraq reports four new cases of coronavirus - health ministry,2020-02-25T09:40:08Z,reuters
"France reports two new coronavirus infections, one returning from Italy",2020-02-25T18:48:30Z,reuters
"Goldman, Citi among banks curbing Italy trips over coronavirus fears - sources",2020-02-25T18:39:22Z,reuters
Hong Kong extends school suspension until April 20 to control spread of virus,2020-02-25T06:34:55Z,reuters
Iran urges citizens to stay at home as coronavirus spreads: TV,2020-02-25T10:16:53Z,reuters
"El Salvador bars visitors from Italy and South Korea, citing coronavirus",2020-02-25T23:31:32Z,reuters
South Korea table tennis world championships postponed over virus fears,2020-02-25T05:51:35Z,reuters
Fourth passenger from cruise ship dies in Japan - NHK,2020-02-25T02:33:21Z,reuters
Japan urges firms to have staff work from home over coronavirus; soccer postponed,2020-02-25T10:34:29Z,reuters
"Dubai airport suspends flights with Iran, except for Tehran",2020-02-25T07:17:44Z,reuters
Britain advises travelers self isolate after north Italy trips,2020-02-25T08:10:25Z,reuters
Malaysia's Mahathir returns as interim PM amid political uncertainty,2020-02-25T03:35:19Z,reuters
All 16 of Vietnam's coronavirus sufferers cured,2020-02-25T05:09:51Z,reuters
Factbox: Airlines suspend flights due to coronavirus outbreak,2020-02-26T04:53:00Z,reuters
San Francisco declares emergency over coronavirus,2020-02-26T03:01:23Z,reuters
North Macedonia confirms first case of coronavirus,2020-02-26T16:20:21Z,reuters
Israel recommends citizens not travel abroad as coronavirus precaution,2020-02-26T19:06:13Z,reuters
France reports second coronavirus death: health official,2020-02-26T09:41:21Z,reuters
"As coronavirus crisis deepens, airlines slash costs",2020-02-26T18:19:01Z,reuters
Factbox: Sports events hit by the coronavirus epidemic,2020-02-26T11:54:52Z,reuters
Elderly man in Tokyo dies after catching new coronavirus: NHK,2020-02-26T11:37:41Z,reuters
"Nineteen dead, 139 infected with coronavirus in Iran: health ministry spokesman",2020-02-26T09:49:06Z,reuters
Romania confirms first case of coronavirus: health minister,2020-02-26T21:52:27Z,reuters
Gilead starts two late-stage studies to test drug for coronavirus,2020-02-26T22:17:10Z,reuters
"Saudi Arabia suspends entry for Umrah, visits to Al Masjid Al Nabawy amid coronavirus",2020-02-26T23:42:38Z,reuters
"Cruise ship denied by Jamaica, Grand Cayman on coronavirus fears headed for Mexican port",2020-02-26T18:19:55Z,reuters
China to Russia: End discriminatory coronavirus measures against Chinese,2020-02-26T11:07:24Z,reuters
Algerian official: Protest ban 'not on agenda' over coronavirus,2020-02-26T11:00:44Z,reuters
Coronavirus spread 'deeply concerning' but not a pandemic: WHO's Tedros,2020-02-26T11:54:52Z,reuters
Algeria not to suspend flights over coronavirus: official,2020-02-26T10:50:46Z,reuters
Japan defends cautious approach on coronavirus testing amid concerns,2020-02-26T11:07:24Z,reuters
JetBlue waives cancellation fees till March 11 on coronavirus concerns,2020-02-26T23:20:13Z,reuters
Austria quarantines a dozen people after first coronavirus cases,2020-02-26T08:33:07Z,reuters
Kuwait has 43 confirmed cases of coronavirus - health ministry,2020-02-27T07:42:09Z,reuters
France's Macron says coronavirus 'epidemic is on the way',2020-02-27T10:13:53Z,reuters
"Mainland China reports 433 new coronavirus cases, 29 deaths on February 26",2020-02-27T01:59:43Z,reuters
Iraq reports sixth case of coronavirus in man who had been to Iran,2020-02-27T06:06:53Z,reuters
Iran reports 22 deaths from coronavirus; 141 infected - IRNA,2020-02-27T07:46:34Z,reuters
Estonia says it has first confirmed coronavirus case - TASS,2020-02-27T06:24:35Z,reuters
Italy lockdown: playing Superman and cards to while away time in quarantine,2020-02-27T18:44:19Z,reuters
Taiwan raises epidemic response level to highest amid virus concerns,2020-02-27T03:20:23Z,reuters
"World about to be gripped by coronavirus pandemic, Australia's Morrison says",2020-02-27T05:19:07Z,reuters
Two more coronavirus cases in UK bring total to 15,2020-02-27T09:22:35Z,reuters
Dominican Republic turns away cruise ship over coronavirus fears,2020-02-27T23:59:34Z,reuters
"California monitoring 8,400 for possible coronavirus but lacks test kits",2020-02-27T22:41:33Z,reuters
U.S. CDC flags possibility of community spread of coronavirus,2020-02-27T01:59:43Z,reuters
China investigates release of coronavirus-infected inmate in Hubei,2020-02-27T03:34:55Z,reuters
Russia suspends some flights between Russia and Iran over coronavirus,2020-02-27T15:56:28Z,reuters
Kuwait suspends studies at military institutions over coronavirus fears: KUNA,2020-02-27T18:00:01Z,reuters
Shenzhen prepares ban on eating cats and dogs after outbreak,2020-02-27T07:42:09Z,reuters
"Osaka city to close kindergartens, elementary, junior high schools - Kyodo",2020-02-27T08:25:01Z,reuters
German state of North Rhine-Westphalia reports 14 new coronavirus cases,2020-02-27T18:47:37Z,reuters
"European Parliament considering virtual meetings, plenary due to virus",2020-02-27T20:45:17Z,reuters
Nigeria confirms first case of coronavirus,2020-02-28T03:33:32Z,reuters
Mexico confirms first case of coronavirus,2020-02-28T13:28:46Z,reuters
United Kingdom has 19 confirmed coronavirus cases,2020-02-28T09:48:49Z,reuters
Iran coronavirus death toll rises to 34: health ministry,2020-02-28T10:33:06Z,reuters
Mainland China reports 327 new confirmed coronavirus cases on February 27,2020-02-28T00:09:56Z,reuters
"Thailand reports one new coronavirus case, total reaches 41 - health official",2020-02-28T04:45:51Z,reuters
Shanghai Fashion Week to go ahead online as virus disrupts events,2020-02-28T10:40:39Z,reuters
All schools in Iran to close for three days over coronavirus concerns: health minister,2020-02-28T12:43:09Z,reuters
EU health ministers to hold extraordinary virus talks next week,2020-02-28T16:33:43Z,reuters
New Zealand limits entry of travelers from Iran on coronavirus fears,2020-02-28T02:45:56Z,reuters
Romania says confirms two more cases of coronavirus,2020-02-28T13:05:47Z,reuters
Both Illinois coronavirus patients recovered and returned home-governor,2020-02-28T17:07:30Z,reuters
Kenya's high court orders suspension of flights from China over coronavirus,2020-02-28T11:58:38Z,reuters
"Bahrain reports two new cases of coronavirus, one a Saudi national",2020-02-28T15:52:27Z,reuters
Tokyo Disneyland to close through mid-March on coronavirus concerns,2020-02-28T02:59:51Z,reuters
Germany enacts new health security measures against coronavirus infections,2020-02-28T20:39:40Z,reuters
UK says number of coronavirus cases has risen to 20,2020-02-28T19:32:46Z,reuters
Almost 60 confirmed cases of coronavirus in Germany: Health Ministry spokeswoman,2020-02-28T10:53:26Z,reuters
UAE coronavirus scare confines Danish champion Morkov to Berlin hotel,2020-02-28T15:08:57Z,reuters
"South Korea reports 256 new coronavirus cases, total 2,022: KCDC",2020-02-28T01:17:16Z,reuters
Qatar reports first case of coronavirus - state news agency,2020-02-29T11:30:36Z,reuters
"Mainland China reports 427 new coronavirus cases on Feb. 28, up from day earlier",2020-02-29T00:45:26Z,reuters
"South Korea reports 594 new coronavirus cases, raise total to 2,931: KCDC",2020-02-29T01:28:51Z,reuters
U.S. officials announce new travel restrictions due to coronavirus,2020-02-29T19:40:54Z,reuters
Washington state officials flag potential coronavirus outbreak at nursing home,2020-02-29T21:07:10Z,reuters
Bloomberg in South Carolina: Not on the ballot and not liked - poll,2020-02-29T23:26:29Z,reuters
Hong Kong police fire tear gas as black-clad protesters return to streets,2020-02-29T14:23:18Z,reuters
Luxembourg reports first coronavirus case: RTL,2020-02-29T20:35:21Z,reuters
Algeria deports Italian national infected with coronavirus,2020-02-29T13:45:23Z,reuters
New coronavirus infection in Thailand takes tally to 42,2020-02-29T06:10:43Z,reuters
Ecuador confirms its first case of new coronavirus,2020-02-29T16:24:59Z,reuters
LG Display suspends work at South Korea factory over virus infection,2020-02-29T08:16:08Z,reuters
Britain reports number of coronavirus cases has risen to 23,2020-02-29T14:38:20Z,reuters
French coronavirus cases reach 100: public health head,2020-02-29T18:42:38Z,reuters
Iraq advises against any gathering to avoid spreading coronavirus,2020-02-29T22:04:29Z,reuters
Australia to bar foreigners traveling from Iran due to coronavirus risk: minister,2020-02-29T06:55:38Z,reuters
"France bans gatherings of more than 5,000 due to coronavirus",2020-02-29T14:14:15Z,reuters
Kuwait calls on citizens to avoid traveling over coronavirus concern,2020-02-29T07:45:32Z,reuters
"South Korea reports 219 new coronavirus cases, total at 3,150",2020-02-29T08:14:09Z,reuters
"Taiwan reports five new coronavirus cases, total at 39",2020-02-29T07:12:27Z,reuters
